item_id,title,category_id,name
141168,Колыбель люлька,34,Личные вещи|Товары для детей и игрушки|Детская мебель
209087,Apple iPad 2 16GB Wi-fi White,3,Бытовая электроника|Планшеты и электронные книги|Планшеты
417170,Складень старообрядческий,44,Хобби и отдых|Коллекционирование|Другое
234328,"Автомобиль ""Жигули"" и ""Москвич""",43,Хобби и отдых|Книги и журналы|Книги
217402,"Лето-2016 Крым, частный сектор",48,Хобби и отдых|Билеты и путешествия|Путешествия
383848,А иванов Русь изначальная,43,Хобби и отдых|Книги и журналы|Книги
366373,ARK Benetit (Оригинал),6,Бытовая электроника|Телефоны|Другие марки
470666,Акустические колонки,12,"Бытовая электроника|Аудио и видео|Акустика, колонки, сабвуферы"
64668,Книга Урантии,43,Хобби и отдых|Книги и журналы|Книги
203262,Вращающаяся голова involight LED MH77B,52,Хобби и отдых|Музыкальные инструменты|Для студии и концертов
401188,Кампучия 1989 20 серебро футбол,45,Хобби и отдых|Коллекционирование|Монеты
262213,"Деревянные резные панно для бани, сауны",19,"Для дома и дачи|Мебель и интерьер|Предметы интерьера, искусство"
